1,0.5,0.509259259259259,0.084070796460177,0.179591836734694,0.149444631437227,0.156786271450858,0.146706586826347,0.0769100462555885,3
1,0.347826086956522,0.324074074074074,0.079646017699115,0.0771960958296362,0.0652978795018512,0.0748829953198128,0.0668662674650699,0.0406922434295554,1
1,0.478260869565217,0.509259259259259,0.110619469026549,0.180301685891748,0.14338606529788,0.177067082683307,0.151696606786427,0.0978612502962953,2
0,0.318840579710145,0.305555555555556,0.0707964601769912,0.0699201419698314,0.0585661393470212,0.0608424336973479,0.0518962075848303,0.0328170329760727,1
0,0.456521739130435,0.388888888888889,0.084070796460177,0.121916592724046,0.0932346011443958,0.1201248049922,0.116766467065868,0.0590457979683127,1
-1,0.608695652173913,0.601851851851852,0.132743362831858,0.273114463176575,0.157859306630764,0.21996879875195,0.326347305389222,0.160831247840624,3
-1,0.630434782608696,0.62037037037037,0.110619469026549,0.269742679680568,0.196230225513295,0.232449297971919,0.256487025948104,0.141140174968116,3
1,0.528985507246377,0.518518518518518,0.110619469026549,0.177994676131322,0.144059239313363,0.174726989079563,0.161676646706587,0.107092868864097,2
-1,0.63768115942029,0.648148148148148,0.132743362831858,0.314640638864241,0.210030292830697,0.234789391575663,0.316367265469062,0.176954589576863,3
1,0.463768115942029,0.481481481481481,0.0973451327433628,0.141259982253771,0.111073712554695,0.125585023400936,0.131736526946108,0.0807020173676299,2
-1,0.615942028985507,0.583333333333333,0.128318584070796,0.240106477373558,0.181756984180411,0.265990639625585,0.201596806387226,0.153155294104743,2
-1,0.521739130434783,0.490740740740741,0.088495575221239,0.165927240461402,0.111073712554695,0.124804992199688,0.181636726546906,0.0813357390382908,2
1,0.565217391304348,0.574074074074074,0.115044247787611,0.233007985803017,0.171995960955907,0.206708268330733,0.236526946107784,0.126744334132188,3
0,0.355072463768116,0.351851851851852,0.0752212389380531,0.100266193433895,0.0622685964321777,0.0608424336973479,0.111776447105788,0.0411870338108792,1
-1,0.478260869565217,0.462962962962963,0.088495575221239,0.157231588287489,0.124873779872097,0.134945397815913,0.126746506986028,0.0729267399468283,2
1,0.369565217391304,0.37962962962963,0.0707964601769912,0.0878438331854481,0.0636149444631437,0.0663026521060842,0.0968063872255489,0.0419913728544104,1
1,0.492753623188406,0.425925925925926,0.088495575221239,0.132386867790594,0.113093234601144,0.116224648985959,0.111776447105788,0.0701968619809043,2
1,0.355072463768116,0.351851851851852,0.084070796460177,0.0842945874001775,0.0626051834399192,0.0959438377535101,0.0718562874251497,0.0460325672003944,3
0,0.391304347826087,0.342592592592593,0.088495575221239,0.0771960958296362,0.0521709861999327,0.0756630265210608,0.0818363273453094,0.0509414727569757,2
-1,0.659420289855072,0.648148148148148,0.13716814159292,0.330612244897959,0.286098956580276,0.333073322932917,0.266467065868263,0.187839977965985,3
-1,0.63768115942029,0.601851851851852,0.119469026548673,0.268145519077196,0.212386401884887,0.326833073322933,0.196606786427146,0.150210316379451,2
-1,0.731884057971014,0.722222222222222,0.146017699115044,0.409405501330967,0.343655334904073,0.468798751950078,0.301397205588822,0.237440885650409,2
-1,0.681159420289855,0.666666666666667,0.163716814159292,0.350488021295475,0.263884214069337,0.423556942277691,0.281437125748503,0.23537885282972,3
